frame,time_s,region,occupancy,current_flow_per_min,new_entry,count_motorbike,count_car,count_bus,count_truck
143,4.767,4,2,7.0,0,7,0,0,0
144,4.8,1,3,18.0,0,15,2,0,1
144,4.8,2,1,9.0,0,7,2,0,0
144,4.8,3,0,12.0,0,8,4,0,0
144,4.8,4,2,7.0,0,7,0,0,0
145,4.833,1,3,18.0,0,15,2,0,1
145,4.833,2,1,9.0,0,7,2,0,0
145,4.833,3,0,12.0,0,8,4,0,0
145,4.833,4,2,7.0,0,7,0,0,0
146,4.867,1,3,18.0,0,15,2,0,1
146,4.867,2,1,9.0,0,7,2,0,0
146,4.867,3,0,12.0,0,8,4,0,0
146,4.867,4,2,7.0,0,7,0,0,0
147,4.9,1,2,18.0,0,15,2,0,1
147,4.9,2,1,9.0,0,7,2,0,0
147,4.9,3,0,12.0,0,8,4,0,0
147,4.9,4,2,7.0,0,7,0,0,0
148,4.933,1,2,18.0,0,15,2,0,1
148,4.933,2,1,9.0,0,7,2,0,0
148,4.933,3,0,12.0,0,8,4,0,0
148,4.933,4,2,7.0,0,7,0,0,0
149,4.967,1,4,19.0,1,16,2,0,1
149,4.967,2,1,9.0,0,7,2,0,0
149,4.967,3,0,12.0,0,8,4,0,0
149,4.967,4,2,7.0,0,7,0,0,0
150,5.0,1,4,19.0,0,16,2,0,1
150,5.0,2,1,9.0,0,7,2,0,0
150,5.0,3,0,12.0,0,8,4,0,0
150,5.0,4,2,7.0,0,7,0,0,0
151,5.033,1,5,20.0,1,17,2,0,1
151,5.033,2,1,9.0,0,7,2,0,0
151,5.033,3,0,12.0,0,8,4,0,0
151,5.033,4,2,7.0,0,7,0,0,0
152,5.067,1,4,20.0,0,17,2,0,1
152,5.067,2,1,9.0,0,7,2,0,0
152,5.067,3,0,12.0,0,8,4,0,0
152,5.067,4,2,7.0,0,7,0,0,0
153,5.1,1,4,20.0,0,17,2,0,1
153,5.1,2,1,9.0,0,7,2,0,0
153,5.1,3,0,12.0,0,8,4,0,0
153,5.1,4,2,7.0,0,7,0,0,0
154,5.133,1,5,21.0,1,18,2,0,1
154,5.133,2,1,9.0,0,7,2,0,0
154,5.133,3,0,12.0,0,8,4,0,0
154,5.133,4,2,7.0,0,7,0,0,0
155,5.167,1,6,21.0,0,18,2,0,1
155,5.167,2,1,9.0,0,7,2,0,0
155,5.167,3,0,12.0,0,8,4,0,0
155,5.167,4,2,7.0,0,7,0,0,0
156,5.2,1,7,22.0,1,19,2,0,1
156,5.2,2,1,9.0,0,7,2,0,0
156,5.2,3,0,12.0,0,8,4,0,0
156,5.2,4,1,7.0,0,7,0,0,0
157,5.233,1,4,22.0,0,19,2,0,1
157,5.233,2,1,9.0,0,7,2,0,0
157,5.233,3,0,12.0,0,8,4,0,0
157,5.233,4,1,7.0,0,7,0,0,0
158,5.267,1,4,22.0,0,19,2,0,1
158,5.267,2,1,9.0,0,7,2,0,0
158,5.267,3,0,12.0,0,8,4,0,0
158,5.267,4,1,7.0,0,7,0,0,0
159,5.3,1,4,22.0,0,19,2,0,1
159,5.3,2,1,9.0,0,7,2,0,0
159,5.3,3,0,12.0,0,8,4,0,0
159,5.3,4,1,7.0,0,7,0,0,0
160,5.333,1,4,22.0,0,19,2,0,1
160,5.333,2,1,9.0,0,7,2,0,0
160,5.333,3,0,12.0,0,8,4,0,0
160,5.333,4,1,7.0,0,7,0,0,0
161,5.367,1,4,22.0,0,19,2,0,1
161,5.367,2,1,9.0,0,7,2,0,0
161,5.367,3,1,13.0,1,9,4,0,0
161,5.367,4,1,7.0,0,7,0,0,0
162,5.4,1,6,22.0,0,19,2,0,1
162,5.4,2,1,9.0,0,7,2,0,0
162,5.4,3,2,14.0,1,10,4,0,0
162,5.4,4,1,7.0,0,7,0,0,0
163,5.433,1,6,22.0,0,19,2,0,1
163,5.433,2,1,9.0,0,7,2,0,0
163,5.433,3,2,14.0,0,10,4,0,0
163,5.433,4,1,7.0,0,7,0,0,0
164,5.467,1,4,22.0,0,19,2,0,1
164,5.467,2,1,9.0,0,7,2,0,0
164,5.467,3,3,16.0,1,12,4,0,0
164,5.467,4,2,8.0,1,8,0,0,0
165,5.5,1,5,23.0,1,20,2,0,1
165,5.5,2,1,9.0,0,7,2,0,0
165,5.5,3,5,17.0,1,13,4,0,0
165,5.5,4,2,8.0,0,8,0,0,0
166,5.533,1,5,23.0,0,20,2,0,1
166,5.533,2,1,9.0,0,7,2,0,0
166,5.533,3,4,17.0,0,13,4,0,0
166,5.533,4,2,8.0,0,8,0,0,0
167,5.567,1,4,23.0,0,20,2,0,1
167,5.567,2,1,9.0,0,7,2,0,0
167,5.567,3,4,17.0,0,13,4,0,0
167,5.567,4,2,8.0,0,8,0,0,0
168,5.6,1,3,23.0,0,20,2,0,1
168,5.6,2,1,9.0,0,7,2,0,0
168,5.6,3,1,17.0,0,13,4,0,0
168,5.6,4,2,8.0,0,8,0,0,0
169,5.633,1,2,23.0,0,20,2,0,1
169,5.633,2,1,9.0,0,7,2,0,0
169,5.633,3,1,17.0,0,13,4,0,0
169,5.633,4,2,8.0,0,8,0,0,0
170,5.667,1,3,23.0,0,20,2,0,1
170,5.667,2,1,9.0,0,7,2,0,0
170,5.667,3,1,17.0,0,13,4,0,0
170,5.667,4,1,8.0,0,8,0,0,0
171,5.7,1,2,23.0,0,20,2,0,1
171,5.7,2,1,9.0,0,7,2,0,0
171,5.7,3,2,18.0,1,14,4,0,0
171,5.7,4,1,8.0,0,8,0,0,0
172,5.733,1,1,23.0,0,20,2,0,1
172,5.733,2,1,9.0,0,7,2,0,0
172,5.733,3,1,18.0,0,14,4,0,0
172,5.733,4,2,8.0,0,8,0,0,0
173,5.767,1,2,23.0,0,20,2,0,1
173,5.767,2,1,9.0,0,7,2,0,0
173,5.767,3,2,18.0,0,14,4,0,0
173,5.767,4,2,8.0,0,8,0,0,0
174,5.8,1,3,23.0,0,20,2,0,1
174,5.8,2,1,9.0,0,7,2,0,0
174,5.8,3,1,18.0,0,14,4,0,0
174,5.8,4,2,8.0,0,8,0,0,0
175,5.833,1,3,23.0,0,20,2,0,1
175,5.833,2,1,9.0,0,7,2,0,0
175,5.833,3,1,18.0,0,14,4,0,0
175,5.833,4,2,8.0,0,8,0,0,0
176,5.867,1,2,23.0,0,20,2,0,1
176,5.867,2,1,9.0,0,7,2,0,0
176,5.867,3,1,18.0,0,14,4,0,0
176,5.867,4,2,8.0,0,8,0,0,0
177,5.9,1,3,23.0,0,20,2,0,1
177,5.9,2,1,9.0,0,7,2,0,0
177,5.9,3,1,18.0,0,14,4,0,0
177,5.9,4,2,8.0,0,8,0,0,0
178,5.933,1,3,23.0,0,20,2,0,1
178,5.933,2,1,9.0,0,7,2,0,0
178,5.933,3,1,18.0,0,14,4,0,0
178,5.933,4,2,8.0,0,8,0,0,0
179,5.967,1,3,23.0,0,20,2,0,1
179,5.967,2,1,9.0,0,7,2,0,0
179,5.967,3,1,18.0,0,14,4,0,0
179,5.967,4,2,8.0,0,8,0,0,0
180,6.0,1,2,23.0,0,20,2,0,1
180,6.0,2,1,9.0,0,7,2,0,0
180,6.0,3,0,18.0,0,14,4,0,0
180,6.0,4,2,8.0,0,8,0,0,0
181,6.033,1,2,23.0,0,20,2,0,1
181,6.033,2,1,9.0,0,7,2,0,0
181,6.033,3,0,18.0,0,14,4,0,0
181,6.033,4,1,8.0,0,8,0,0,0
182,6.067,1,2,23.0,0,20,2,0,1
182,6.067,2,1,9.0,0,7,2,0,0
182,6.067,3,0,18.0,0,14,4,0,0
182,6.067,4,1,8.0,0,8,0,0,0
183,6.1,1,3,23.0,0,20,2,0,1
183,6.1,2,1,9.0,0,7,2,0,0
183,6.1,3,0,18.0,0,14,4,0,0
183,6.1,4,1,8.0,0,8,0,0,0
184,6.133,1,3,23.0,0,20,2,0,1
184,6.133,2,1,9.0,0,7,2,0,0
184,6.133,3,1,19.0,1,15,4,0,0
184,6.133,4,1,8.0,0,8,0,0,0
185,6.167,1,3,23.0,0,20,2,0,1
185,6.167,2,1,9.0,0,7,2,0,0
185,6.167,3,0,19.0,0,15,4,0,0
185,6.167,4,2,8.0,0,8,0,0,0
186,6.2,1,3,23.0,0,20,2,0,1
186,6.2,2,1,9.0,0,7,2,0,0
186,6.2,3,1,19.0,0,15,4,0,0
186,6.2,4,1,8.0,0,8,0,0,0
187,6.233,1,3,24.0,1,21,2,0,1
187,6.233,2,1,9.0,0,7,2,0,0
187,6.233,3,1,19.0,0,15,4,0,0
187,6.233,4,1,8.0,0,8,0,0,0
188,6.267,1,2,24.0,0,21,2,0,1
188,6.267,2,1,9.0,0,7,2,0,0
188,6.267,3,0,19.0,0,15,4,0,0
188,6.267,4,1,8.0,0,8,0,0,0
189,6.3,1,3,24.0,0,21,2,0,1
189,6.3,2,1,9.0,0,7,2,0,0
189,6.3,3,0,19.0,0,15,4,0,0
189,6.3,4,1,8.0,0,8,0,0,0
190,6.333,1,4,24.0,0,21,2,0,1
190,6.333,2,1,9.0,0,7,2,0,0
190,6.333,3,1,19.0,0,15,4,0,0
190,6.333,4,1,8.0,0,8,0,0,0
191,6.367,1,5,25.0,1,21,3,0,1
191,6.367,2,1,9.0,0,7,2,0,0
191,6.367,3,0,19.0,0,15,4,0,0
191,6.367,4,1,8.0,0,8,0,0,0
192,6.4,1,6,26.0,1,22,3,0,1
192,6.4,2,1,9.0,0,7,2,0,0
192,6.4,3,0,19.0,0,15,4,0,0
192,6.4,4,1,8.0,0,8,0,0,0
193,6.433,1,6,26.0,0,22,3,0,1
193,6.433,2,1,9.0,0,7,2,0,0
193,6.433,3,0,19.0,0,15,4,0,0
193,6.433,4,1,8.0,0,8,0,0,0
194,6.467,1,6,26.0,0,22,3,0,1
194,6.467,2,1,9.0,0,7,2,0,0
194,6.467,3,0,19.0,0,15,4,0,0
194,6.467,4,1,8.0,0,8,0,0,0
195,6.5,1,7,26.0,0,22,3,0,1
195,6.5,2,1,9.0,0,7,2,0,0
195,6.5,3,0,19.0,0,15,4,0,0
195,6.5,4,1,8.0,0,8,0,0,0
196,6.533,1,5,26.0,0,22,3,0,1
196,6.533,2,1,9.0,0,7,2,0,0
196,6.533,3,0,19.0,0,15,4,0,0
196,6.533,4,2,9.0,1,9,0,0,0
197,6.567,1,5,26.0,0,22,3,0,1
197,6.567,2,1,9.0,0,7,2,0,0
197,6.567,3,0,19.0,0,15,4,0,0
197,6.567,4,2,9.0,0,9,0,0,0
198,6.6,1,4,26.0,0,22,3,0,1
198,6.6,2,1,9.0,0,7,2,0,0
198,6.6,3,0,19.0,0,15,4,0,0
198,6.6,4,2,9.0,0,9,0,0,0
199,6.633,1,5,26.0,0,22,3,0,1
199,6.633,2,1,9.0,0,7,2,0,0
199,6.633,3,0,19.0,0,15,4,0,0
199,6.633,4,1,9.0,0,9,0,0,0
200,6.667,1,6,27.0,1,23,3,0,1
200,6.667,2,1,9.0,0,7,2,0,0
200,6.667,3,0,19.0,0,15,4,0,0
200,6.667,4,1,9.0,0,9,0,0,0
201,6.7,1,5,27.0,0,23,3,0,1
201,6.7,2,1,9.0,0,7,2,0,0
201,6.7,3,0,19.0,0,15,4,0,0
201,6.7,4,1,9.0,0,9,0,0,0
202,6.733,1,4,27.0,0,23,3,0,1
202,6.733,2,1,9.0,0,7,2,0,0
202,6.733,3,0,19.0,0,15,4,0,0
202,6.733,4,1,9.0,0,9,0,0,0
203,6.767,1,3,27.0,0,23,3,0,1
203,6.767,2,1,9.0,0,7,2,0,0
203,6.767,3,0,19.0,0,15,4,0,0
203,6.767,4,1,9.0,0,9,0,0,0
204,6.8,1,5,28.0,1,24,3,0,1
204,6.8,2,1,9.0,0,7,2,0,0
204,6.8,3,0,19.0,0,15,4,0,0
204,6.8,4,2,9.0,0,9,0,0,0
205,6.833,1,4,28.0,0,24,3,0,1
205,6.833,2,1,9.0,0,7,2,0,0
205,6.833,3,0,19.0,0,15,4,0,0
205,6.833,4,2,9.0,0,9,0,0,0
206,6.867,1,5,28.0,0,24,3,0,1
206,6.867,2,1,9.0,0,7,2,0,0
206,6.867,3,0,19.0,0,15,4,0,0
206,6.867,4,1,9.0,0,9,0,0,0
207,6.9,1,5,28.0,0,24,3,0,1
207,6.9,2,1,9.0,0,7,2,0,0
207,6.9,3,0,19.0,0,15,4,0,0
207,6.9,4,0,9.0,0,9,0,0,0
208,6.933,1,4,28.0,0,24,3,0,1
208,6.933,2,1,9.0,0,7,2,0,0
208,6.933,3,0,19.0,0,15,4,0,0
208,6.933,4,0,9.0,0,9,0,0,0
209,6.967,1,4,28.0,0,24,3,0,1
209,6.967,2,1,9.0,0,7,2,0,0
209,6.967,3,0,19.0,0,15,4,0,0
209,6.967,4,1,9.0,0,9,0,0,0
210,7.0,1,4,28.0,0,24,3,0,1
210,7.0,2,1,9.0,0,7,2,0,0
210,7.0,3,0,19.0,0,15,4,0,0
210,7.0,4,0,9.0,0,9,0,0,0
211,7.033,1,4,28.0,0,24,3,0,1
211,7.033,2,1,9.0,0,7,2,0,0
211,7.033,3,0,19.0,0,15,4,0,0
211,7.033,4,1,9.0,0,9,0,0,0
212,7.067,1,4,28.0,0,24,3,0,1
212,7.067,2,1,9.0,0,7,2,0,0
212,7.067,3,0,19.0,0,15,4,0,0
212,7.067,4,1,10.0,1,10,0,0,0
213,7.1,1,4,28.0,0,24,3,0,1
213,7.1,2,1,9.0,0,7,2,0,0
213,7.1,3,0,19.0,0,15,4,0,0
213,7.1,4,2,10.0,0,10,0,0,0
214,7.133,1,4,28.0,0,24,3,0,1
214,7.133,2,1,9.0,0,7,2,0,0
214,7.133,3,0,19.0,0,15,4,0,0
214,7.133,4,2,10.0,0,10,0,0,0
215,7.167,1,4,28.0,0,24,3,0,1
215,7.167,2,1,9.0,0,7,2,0,0
215,7.167,3,1,19.0,0,15,4,0,0
215,7.167,4,2,10.0,0,10,0,0,0
216,7.2,1,4,28.0,0,24,3,0,1
216,7.2,2,1,9.0,0,7,2,0,0
216,7.2,3,0,19.0,0,15,4,0,0
216,7.2,4,2,10.0,0,10,0,0,0
217,7.233,1,5,29.0,1,25,3,0,1
217,7.233,2,1,9.0,0,7,2,0,0
217,7.233,3,0,19.0,0,15,4,0,0
217,7.233,4,2,10.0,0,10,0,0,0
218,7.267,1,3,29.0,0,25,3,0,1
218,7.267,2,1,9.0,0,7,2,0,0
218,7.267,3,0,19.0,0,15,4,0,0
218,7.267,4,2,10.0,0,10,0,0,0
219,7.3,1,3,29.0,0,25,3,0,1
219,7.3,2,1,9.0,0,7,2,0,0
219,7.3,3,0,19.0,0,15,4,0,0
219,7.3,4,2,10.0,0,10,0,0,0
220,7.333,1,4,30.0,1,26,3,0,1
220,7.333,2,1,9.0,0,7,2,0,0
220,7.333,3,0,19.0,0,15,4,0,0
220,7.333,4,2,10.0,0,10,0,0,0
221,7.367,1,5,30.0,0,26,3,0,1
221,7.367,2,1,9.0,0,7,2,0,0
221,7.367,3,0,19.0,0,15,4,0,0
221,7.367,4,2,10.0,0,10,0,0,0
222,7.4,1,7,32.0,1,28,3,0,1
222,7.4,2,1,9.0,0,7,2,0,0
222,7.4,3,0,19.0,0,15,4,0,0
222,7.4,4,2,10.0,0,10,0,0,0
223,7.433,1,6,32.0,0,28,3,0,1
223,7.433,2,1,9.0,0,7,2,0,0
223,7.433,3,0,19.0,0,15,4,0,0
223,7.433,4,2,10.0,0,10,0,0,0
224,7.467,1,6,32.0,0,28,3,0,1
224,7.467,2,1,9.0,0,7,2,0,0
224,7.467,3,0,19.0,0,15,4,0,0
224,7.467,4,2,10.0,0,10,0,0,0
225,7.5,1,6,33.0,1,28,3,0,2
225,7.5,2,1,9.0,0,7,2,0,0
225,7.5,3,0,19.0,0,15,4,0,0
225,7.5,4,1,10.0,0,10,0,0,0
226,7.533,1,6,33.0,0,28,3,0,2
226,7.533,2,1,9.0,0,7,2,0,0
226,7.533,3,0,19.0,0,15,4,0,0
226,7.533,4,2,11.0,1,11,0,0,0
227,7.567,1,6,33.0,0,28,3,0,2
227,7.567,2,1,9.0,0,7,2,0,0
227,7.567,3,0,19.0,0,15,4,0,0
227,7.567,4,2,11.0,0,11,0,0,0
228,7.6,1,6,33.0,0,28,3,0,2
228,7.6,2,1,9.0,0,7,2,0,0
228,7.6,3,0,19.0,0,15,4,0,0
228,7.6,4,2,11.0,0,11,0,0,0
229,7.633,1,7,33.0,0,28,3,0,2
229,7.633,2,1,9.0,0,7,2,0,0
229,7.633,3,0,19.0,0,15,4,0,0
229,7.633,4,2,11.0,0,11,0,0,0
230,7.667,1,7,33.0,0,28,3,0,2
230,7.667,2,1,9.0,0,7,2,0,0
230,7.667,3,0,19.0,0,15,4,0,0
230,7.667,4,2,11.0,0,11,0,0,0
231,7.7,1,6,33.0,0,28,3,0,2
231,7.7,2,1,9.0,0,7,2,0,0
231,7.7,3,0,19.0,0,15,4,0,0
231,7.7,4,2,11.0,0,11,0,0,0
232,7.733,1,6,33.0,0,28,3,0,2
232,7.733,2,1,9.0,0,7,2,0,0
232,7.733,3,0,19.0,0,15,4,0,0
232,7.733,4,2,11.0,0,11,0,0,0
233,7.767,1,4,33.0,0,28,3,0,2
233,7.767,2,1,9.0,0,7,2,0,0
233,7.767,3,0,19.0,0,15,4,0,0
233,7.767,4,3,12.0,1,12,0,0,0
234,7.8,1,4,33.0,0,28,3,0,2
234,7.8,2,1,9.0,0,7,2,0,0
234,7.8,3,0,19.0,0,15,4,0,0
234,7.8,4,3,12.0,0,12,0,0,0
235,7.833,1,5,33.0,0,28,3,0,2
235,7.833,2,1,9.0,0,7,2,0,0
235,7.833,3,0,19.0,0,15,4,0,0
235,7.833,4,3,12.0,0,12,0,0,0
236,7.867,1,5,33.0,0,28,3,0,2
236,7.867,2,1,9.0,0,7,2,0,0
236,7.867,3,0,19.0,0,15,4,0,0
236,7.867,4,3,12.0,0,12,0,0,0
237,7.9,1,5,33.0,0,28,3,0,2
237,7.9,2,1,9.0,0,7,2,0,0
237,7.9,3,0,19.0,0,15,4,0,0
237,7.9,4,3,12.0,0,12,0,0,0
238,7.933,1,5,34.0,1,29,3,0,2
238,7.933,2,1,9.0,0,7,2,0,0
238,7.933,3,0,19.0,0,15,4,0,0
238,7.933,4,3,12.0,0,12,0,0,0
239,7.967,1,1,34.0,0,29,3,0,2
239,7.967,2,1,9.0,0,7,2,0,0
239,7.967,3,0,19.0,0,15,4,0,0
239,7.967,4,2,12.0,0,12,0,0,0
240,8.0,1,6,34.0,0,29,3,0,2
240,8.0,2,1,9.0,0,7,2,0,0
240,8.0,3,0,19.0,0,15,4,0,0
240,8.0,4,3,12.0,0,12,0,0,0
241,8.033,1,6,34.0,0,29,3,0,2
241,8.033,2,1,9.0,0,7,2,0,0
241,8.033,3,0,19.0,0,15,4,0,0
241,8.033,4,2,12.0,0,12,0,0,0
242,8.067,1,5,34.0,0,29,3,0,2
242,8.067,2,1,9.0,0,7,2,0,0
242,8.067,3,0,19.0,0,15,4,0,0
242,8.067,4,2,12.0,0,12,0,0,0
243,8.1,1,7,34.0,0,29,3,0,2
243,8.1,2,1,9.0,0,7,2,0,0
243,8.1,3,0,19.0,0,15,4,0,0
243,8.1,4,2,12.0,0,12,0,0,0
244,8.133,1,7,35.0,1,30,3,0,2
244,8.133,2,1,9.0,0,7,2,0,0
244,8.133,3,0,19.0,0,15,4,0,0
244,8.133,4,3,13.0,1,13,0,0,0
245,8.167,1,8,35.0,0,30,3,0,2
245,8.167,2,1,9.0,0,7,2,0,0
245,8.167,3,0,19.0,0,15,4,0,0
245,8.167,4,3,13.0,0,13,0,0,0
246,8.2,1,8,35.0,0,30,3,0,2
246,8.2,2,1,9.0,0,7,2,0,0
246,8.2,3,0,19.0,0,15,4,0,0
246,8.2,4,3,13.0,0,13,0,0,0
247,8.233,1,8,35.0,0,30,3,0,2
247,8.233,2,1,9.0,0,7,2,0,0
247,8.233,3,0,19.0,0,15,4,0,0
247,8.233,4,2,13.0,0,13,0,0,0
248,8.267,1,6,35.0,0,30,3,0,2
248,8.267,2,1,9.0,0,7,2,0,0
248,8.267,3,0,19.0,0,15,4,0,0
248,8.267,4,3,13.0,0,13,0,0,0
249,8.3,1,4,35.0,0,30,3,0,2
249,8.3,2,1,9.0,0,7,2,0,0
249,8.3,3,0,19.0,0,15,4,0,0
249,8.3,4,3,13.0,0,13,0,0,0
250,8.333,1,6,35.0,0,30,3,0,2
250,8.333,2,1,9.0,0,7,2,0,0
250,8.333,3,0,19.0,0,15,4,0,0
250,8.333,4,3,13.0,0,13,0,0,0
251,8.367,1,5,35.0,0,30,3,0,2
251,8.367,2,1,9.0,0,7,2,0,0
251,8.367,3,0,19.0,0,15,4,0,0
251,8.367,4,4,15.0,1,15,0,0,0
252,8.4,1,5,35.0,0,30,3,0,2
252,8.4,2,1,9.0,0,7,2,0,0
252,8.4,3,0,19.0,0,15,4,0,0
252,8.4,4,3,15.0,0,15,0,0,0
253,8.433,1,5,35.0,0,30,3,0,2
253,8.433,2,1,9.0,0,7,2,0,0
253,8.433,3,0,19.0,0,15,4,0,0
253,8.433,4,2,15.0,0,15,0,0,0
254,8.467,1,4,35.0,0,30,3,0,2
254,8.467,2,1,9.0,0,7,2,0,0
254,8.467,3,0,19.0,0,15,4,0,0
254,8.467,4,2,15.0,0,15,0,0,0
255,8.5,1,6,35.0,0,30,3,0,2
255,8.5,2,1,9.0,0,7,2,0,0
255,8.5,3,0,19.0,0,15,4,0,0
255,8.5,4,2,15.0,0,15,0,0,0
256,8.533,1,5,35.0,0,30,3,0,2
256,8.533,2,1,9.0,0,7,2,0,0
256,8.533,3,0,19.0,0,15,4,0,0
256,8.533,4,2,15.0,0,15,0,0,0
257,8.567,1,5,35.0,0,30,3,0,2
257,8.567,2,1,9.0,0,7,2,0,0
257,8.567,3,0,19.0,0,15,4,0,0
257,8.567,4,2,15.0,0,15,0,0,0
258,8.6,1,5,35.0,0,30,3,0,2
258,8.6,2,1,9.0,0,7,2,0,0
258,8.6,3,0,19.0,0,15,4,0,0
258,8.6,4,2,15.0,0,15,0,0,0
259,8.633,1,5,35.0,0,30,3,0,2
259,8.633,2,1,9.0,0,7,2,0,0
259,8.633,3,0,19.0,0,15,4,0,0
259,8.633,4,2,15.0,0,15,0,0,0
260,8.667,1,5,35.0,0,30,3,0,2
260,8.667,2,1,9.0,0,7,2,0,0
260,8.667,3,0,19.0,0,15,4,0,0
260,8.667,4,2,15.0,0,15,0,0,0
261,8.7,1,3,35.0,0,30,3,0,2
261,8.7,2,1,9.0,0,7,2,0,0
261,8.7,3,0,19.0,0,15,4,0,0
261,8.7,4,2,15.0,0,15,0,0,0
262,8.733,1,1,35.0,0,30,3,0,2
262,8.733,2,1,9.0,0,7,2,0,0
262,8.733,3,0,19.0,0,15,4,0,0
262,8.733,4,2,15.0,0,15,0,0,0
263,8.767,1,3,35.0,0,30,3,0,2
263,8.767,2,1,9.0,0,7,2,0,0
263,8.767,3,0,19.0,0,15,4,0,0
263,8.767,4,3,15.0,0,15,0,0,0
264,8.8,1,1,35.0,0,30,3,0,2
264,8.8,2,1,9.0,0,7,2,0,0
264,8.8,3,0,19.0,0,15,4,0,0
264,8.8,4,2,15.0,0,15,0,0,0
265,8.833,1,2,35.0,0,30,3,0,2
265,8.833,2,1,9.0,0,7,2,0,0
265,8.833,3,0,19.0,0,15,4,0,0
265,8.833,4,3,15.0,0,15,0,0,0
266,8.867,1,2,35.0,0,30,3,0,2
266,8.867,2,1,9.0,0,7,2,0,0
266,8.867,3,0,19.0,0,15,4,0,0
266,8.867,4,3,15.0,0,15,0,0,0
267,8.9,1,5,36.0,1,31,3,0,2
267,8.9,2,1,9.0,0,7,2,0,0
267,8.9,3,0,19.0,0,15,4,0,0
267,8.9,4,2,15.0,0,15,0,0,0
268,8.933,1,4,36.0,0,31,3,0,2
268,8.933,2,1,9.0,0,7,2,0,0
268,8.933,3,0,19.0,0,15,4,0,0
268,8.933,4,2,15.0,0,15,0,0,0
269,8.967,1,3,36.0,0,31,3,0,2
269,8.967,2,1,9.0,0,7,2,0,0
269,8.967,3,0,19.0,0,15,4,0,0
269,8.967,4,2,15.0,0,15,0,0,0
270,9.0,1,6,38.0,1,32,4,0,2
270,9.0,2,1,9.0,0,7,2,0,0
270,9.0,3,0,19.0,0,15,4,0,0
270,9.0,4,2,15.0,0,15,0,0,0
271,9.033,1,5,38.0,0,32,4,0,2
271,9.033,2,1,9.0,0,7,2,0,0
271,9.033,3,0,19.0,0,15,4,0,0
271,9.033,4,2,15.0,0,15,0,0,0
272,9.067,1,5,38.0,0,32,4,0,2
272,9.067,2,1,9.0,0,7,2,0,0
272,9.067,3,0,19.0,0,15,4,0,0
272,9.067,4,3,15.0,0,15,0,0,0
273,9.1,1,2,38.0,0,32,4,0,2
273,9.1,2,1,9.0,0,7,2,0,0
273,9.1,3,1,20.0,1,15,5,0,0
273,9.1,4,3,15.0,0,15,0,0,0
274,9.133,1,2,38.0,0,32,4,0,2
274,9.133,2,1,9.0,0,7,2,0,0
274,9.133,3,1,20.0,0,15,5,0,0
274,9.133,4,3,15.0,0,15,0,0,0
275,9.167,1,2,38.0,0,32,4,0,2
275,9.167,2,1,9.0,0,7,2,0,0
275,9.167,3,1,20.0,0,15,5,0,0
275,9.167,4,3,15.0,0,15,0,0,0
276,9.2,1,3,39.0,1,32,5,0,2
276,9.2,2,1,9.0,0,7,2,0,0
276,9.2,3,1,20.0,0,15,5,0,0
276,9.2,4,3,15.0,0,15,0,0,0
277,9.233,1,3,39.0,0,32,5,0,2
277,9.233,2,1,9.0,0,7,2,0,0
277,9.233,3,1,20.0,0,15,5,0,0
277,9.233,4,2,15.0,0,15,0,0,0
278,9.267,1,3,39.0,0,32,5,0,2
278,9.267,2,1,9.0,0,7,2,0,0
278,9.267,3,1,20.0,0,15,5,0,0
278,9.267,4,2,15.0,0,15,0,0,0
279,9.3,1,3,39.0,0,32,5,0,2
279,9.3,2,1,9.0,0,7,2,0,0
279,9.3,3,1,20.0,0,15,5,0,0
279,9.3,4,3,16.0,1,16,0,0,0
280,9.333,1,3,39.0,0,32,5,0,2
280,9.333,2,1,9.0,0,7,2,0,0
280,9.333,3,1,20.0,0,15,5,0,0
280,9.333,4,2,16.0,0,16,0,0,0
281,9.367,1,2,39.0,0,32,5,0,2
281,9.367,2,1,9.0,0,7,2,0,0
281,9.367,3,1,20.0,0,15,5,0,0
281,9.367,4,3,17.0,1,17,0,0,0
282,9.4,1,3,39.0,0,32,5,0,2
282,9.4,2,1,9.0,0,7,2,0,0
282,9.4,3,1,20.0,0,15,5,0,0
282,9.4,4,4,18.0,1,18,0,0,0
283,9.433,1,2,39.0,0,32,5,0,2
283,9.433,2,1,9.0,0,7,2,0,0
283,9.433,3,1,20.0,0,15,5,0,0
283,9.433,4,4,18.0,0,18,0,0,0
284,9.467,1,2,39.0,0,32,5,0,2
284,9.467,2,1,9.0,0,7,2,0,0
284,9.467,3,1,20.0,0,15,5,0,0
284,9.467,4,3,18.0,0,18,0,0,0
285,9.5,1,3,40.0,1,32,6,0,2
285,9.5,2,1,9.0,0,7,2,0,0
285,9.5,3,1,20.0,0,15,5,0,0
285,9.5,4,3,18.0,0,18,0,0,0
286,9.533,1,2,40.0,0,32,6,0,2
286,9.533,2,1,9.0,0,7,2,0,0
286,9.533,3,1,20.0,0,15,5,0,0
286,9.533,4,3,18.0,0,18,0,0,0
287,9.567,1,3,40.0,0,32,6,0,2
287,9.567,2,1,9.0,0,7,2,0,0
287,9.567,3,1,20.0,0,15,5,0,0
287,9.567,4,3,18.0,0,18,0,0,0
288,9.6,1,3,40.0,0,32,6,0,2
288,9.6,2,1,9.0,0,7,2,0,0
288,9.6,3,1,20.0,0,15,5,0,0
288,9.6,4,3,18.0,0,18,0,0,0
